PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,MonthlyIncome,JobLevel
-2.395569817095166,1.1297405113510306,-0.08233809897616486,-0.5960609096386021,1.5550420791041037,2.6763684447489253,1.7851878282832934,-0.900147728282711,1.1379923025515055,-0.7867471651650726,3022,1
1.2996562608897166,-3.3321891362759737,-1.2756332173938043,1.1823935262818046,0.932411927534444,2.7518620906304005,-0.15392258819542906,0.7207458038567958,0.7276776076633736,-1.5620983141152927,5772,2
-2.8146878741268897,0.9577545572390159,-0.06558089844572602,-0.45602538186037095,0.6034176226930025,-0.0822738514923384,1.2314865547525224,-1.088608743325064,-1.5172576703625829,-0.29620286943272534,2269,1
-0.779460446768678,1.1990341288361446,-0.1653635518033221,1.6530801191173075,-3.2437853285445293,1.5797580561982367,1.171127948304319,-0.07758405609137968,-1.5981045435312626,-0.9744601943913754,5381,3
-2.588457262963196,0.7309478842083803,-0.6324323743824043,1.6010037019191474,-0.33516907785315975,-1.2600151882376933,-0.402101811709542,-0.1467886094489323,0.46087775041081863,-0.2674611380226315,3441,1
0.4740252703078213,-3.2464573630959936,-0.4859121215313628,-1.8317851572163282,-0.02979995923744966,3.088398615948297,-0.32716529608177725,2.1032157643829694,1.648825022091003,-1.5234094754831071,5454,2
-0.43281221702186473,1.239853336921159,0.21275051416877205,-1.2060287144700739,-0.7641370146356826,-0.1244775873859399,-1.57553798327363,-1.389628440516281,0.07062896973885342,0.20520126941796765,9884,3
-0.8770146435412279,-3.7978131678984957,-0.5672775774793998,-1.6646082081015767,-0.6397017518284669,1.5287999787980986,0.009194553461088323,-0.8753624978702718,0.9719018215778118,-0.210050272932577,4157,2
3.248640649954502,1.6166225843947721,-0.9567741336459598,2.6919746673165896,0.40644472076715066,-1.7067308791877238,1.3478488277541751,0.37638003647262586,0.021874833115234242,0.486275705975515,13458,3
1.4985251146728757,-2.0137398979420458,-0.5077338293556245,-0.9518073425148396,2.463663846849816,1.8091584272492893,1.6327478818478052,-0.2186731086624852,0.10363736313789744,-1.7685641898010485,9069,3
-1.7399072311061392,1.0662859755425904,0.06323967948863857,-1.156035697711817,-0.21468976826688455,-0.21587263061705284,-1.627640723730343,-1.51936587278485,-0.6120308327106662,-0.8281166858880471,4014,1
-0.25867886961427533,1.5858833207526328,-0.28449451987767554,-0.7031248569714363,1.9246411009831355,1.276937530605851,0.9810801017874424,2.7049208008249757,-1.3381371939664743,-1.2810182232952727,5915,2
-0.016981665751034693,1.2778853673362016,-0.040724850301045556,-0.6474728364677869,0.37561747143682006,-0.1848168882250677,1.1920045200733043,2.2599139791934095,-0.770652418233522,0.6925714318222042,5993,2
0.974337843387429,1.593303656518999,-0.28775504092028276,-0.5358546826366167,3.5609745448253913,1.2009039053174464,-1.2658903838137594,-0.42412062203030715,-0.10577871799762208,0.6351964774002784,6162,2
0.6036293062264888,1.213679682073567,-0.8222033343614025,2.301949596843654,0.11506414067999544,-1.6563025569039205,1.2756008712177342,0.1734238739075889,-0.7226537532702355,-1.4566759176754684,2406,2
5.326996601854873,2.3143211613217467,0.035660285322124716,-0.04520728108825428,-1.7836630242714988,-0.3682629097475356,-2.1888322670304916,1.5009920957358094,0.01225217774253237,0.982851688573072,18740,5
5.03292943066211,-1.4855534317792054,-0.9748177147834637,1.7372640049330363,-0.7114403106801906,-0.5365105090968073,1.213416502857843,0.16336698118151743,0.5125891317387151,-2.226748167401053,7637,3
3.505999181400255,1.8024140126919728,-0.16915036851063842,-1.5762294714430864,1.2418654851628346,-2.7184304892671967,-0.4898185400603066,2.0207543452213383,1.5260852533632194,1.52945545748615,10096,3
1.7470137842208513,1.2913588712363089,0.8055279244128785,-1.8972919525214587,-2.717657323901851,1.2816794536543628,-1.9095433635400865,1.4656135199916742,0.187591212095386,2.0012665542511345,14756,4
-0.8748596592711935,1.0074710748097562,-0.6934147707283798,1.8739637331847236,-0.5025162097835526,-0.3054498006456865,1.3669430469114379,0.24858338983540962,-0.9759513879103454,1.0139007665681328,6499,2
-0.54332408054235,1.421531530360706,0.19389501705519893,-0.9770233860206239,-1.795659533642181,1.0973038610973265,1.1079339380074193,1.7375553482513433,0.9958069519803563,0.14926502638775915,9724,3
-1.8905355798303602,1.2099575831007514,0.26341362576815697,-0.9559223063892262,-0.4782014999783346,-0.595144168136128,-0.9533467918195887,-1.6107004131664282,1.6663246503095885,-1.0610165633092568,2194,1
-2.698248867815967,1.0263164614132443,0.008983524240615475,-1.0882449561201681,0.21704756688856347,0.185269708049899,-0.5317887699986706,-1.2642472040535198,2.13234489056969,0.0561477885252963,3388,1
0.7596963109031366,-2.1598754938573723,-0.7211485204376652,1.7580855747548962,-2.613841416673687,0.9931580644138999,1.2373321888895643,0.03197703262612601,-0.5907085234340119,0.2612578889001008,5473,2
-1.7144536923881957,1.2718572579723473,-0.19655473981942329,-0.9439595704822041,2.8873828541830173,1.5298869624499902,1.4560659217120613,-0.3102437034079794,1.19205450948202,-0.47375542001154447,2703,1
-2.9350210395140186,0.8938896408496073,-0.6248528815573358,1.4329443843778265,-0.24377587284189425,0.09537276243002969,-1.4188754360675457,-0.1253172664877828,1.1698010482167494,-0.716401919510281,2501,1
-0.2223801105088745,1.2981577273038754,-0.04184811213304207,-1.1912746032872583,1.2820655091417255,-0.966614362557783,1.6699891199578805,-0.524036321209465,0.8234801700160165,-0.46677479451962134,6220,2
-2.4043652202283345,0.8375659948311875,-0.08422201136313191,-0.17739009982296736,-0.9206144432196379,-0.34688851622418315,1.6072708171041659,-1.5207973678546038,-1.8116728464944842,-0.561049276848486,3038,1
0.39888130158738944,1.385494849783116,-0.9579789910348185,2.2223760311678267,2.3649550899748566,2.132996098943235,1.2875167548809694,1.1326374012401366,-0.1463365511625245,0.7750647603812738,4424,2
2.3316132219148864,-3.474781195650778,-1.3021640091642872,1.9828828760652835,0.7147212097518484,-1.2001619909598373,-0.34301188990015974,0.6726644612178853,0.15300213338254476,-1.04069276630984,4312,2
0.03210001842537761,1.1321153985525756,0.4645259044700847,-0.07951050481624285,-2.707887350255491,1.320827791712369,-0.47375281096103655,-1.491465235605585,-0.15062802125187644,-0.029277996572070752,13245,3
0.23056221036311736,1.1603893223531534,-0.2944074404153801,1.8861962773965748,-2.371150549219758,0.8654670734233414,-1.8164130312446336,-0.20917817426386315,-1.1512268646650765,-0.19720637606797237,13664,3
-0.4363984264214076,-0.4227824684870005,6.398124086557516,-0.05777551592511049,0.5158193290416259,3.1849421443958965,-1.8377633793054886,2.3161712049497973,0.4750065492913194,-0.5152215284059053,5021,2
-0.6032312022765568,1.2509954833644816,-0.05504754808481882,-1.1999602205043651,0.5267143176123759,-1.6855904108383652,1.5539737141636387,-0.5709253069305649,-1.3437966703744606,0.5351020930911852,5126,2
-1.7645967052407665,1.0624471091927798,-0.7614958388792171,1.8212294089232228,0.5837761609971829,-0.013448762925454803,-1.47936944506077,0.1842846190121688,0.7478750361048931,0.007938668398747677,2859,1
0.7119633347742699,-2.2373558863685035,-0.006703243661033687,-0.868854165973341,-1.8915395346723636,1.088860723221822,1.4793729212104472,-1.02638646708143,-1.1646326578283703,-0.3033150930528043,10239,3
1.4130230455249209,1.7348793101388975,0.08324172773964553,-1.7303381011401635,-0.5243925460755998,-1.1531576519493842,-1.6401893060090202,2.2286531740956663,1.6222490774618366,-0.04754492536820698,5329,2
-1.0398846006343236,1.1698598515328227,0.017274137286799034,-0.43007310875247684,0.09031667415844755,-0.1246964407540971,-1.0892009745150375,-1.6654803623188559,-0.5522307624582847,0.6374105651363566,4325,2
1.4594052577772363,1.587645855756424,-0.5235419143161194,1.891604666530709,-2.5171735169308582,1.1063795820833866,1.408940582553948,0.22452384142483234,-1.0891164179860802,1.703409700197254,7260,3
-2.9645216353855215,-2.6210470139980147,-0.13651557014590934,-0.8030196176089139,-0.3174970284486912,-1.1517656141894306,-1.092412265989663,1.2184263649059317,-0.10612881016596878,3.61658469516238,2322,1
-1.0434468429988841,1.4467292991220029,-0.0048359019072597605,-1.810047320686458,1.4475885398437018,2.584749409812137,1.6100554513729253,-0.3773493788201639,-1.7438523265769443,-1.228916578899572,2075,1
1.7504572261853473,1.5801843007267298,-0.2378393351332762,-1.6682907981983657,2.3164445042712876,-1.2876614607166772,1.809553473888968,-0.09555630135151517,-0.6302676377729682,0.23554341871847503,4152,2
1.4814873983150056,-2.163973913630247,-0.9903218104830288,1.8697815436631724,0.38095750899797165,-0.39814681824488257,-1.6779717731049897,0.33501894081913886,-0.42544143080563673,-0.6622730576908441,9619,3
3.6953521936817437,2.035679665039521,-0.2677330252938242,-0.013976948662125902,2.6725687873427892,1.3997425949389828,1.4925233741378199,-0.24695884058921155,-0.26150256279107015,-0.16024572428372838,13503,4
0.7495939335455214,-3.342511328773274,-1.225177144081537,1.0673632651101423,1.2045905086011195,2.8675941070824913,0.0030908390623114413,0.8137071886035107,1.6227904372200423,-2.09739066382421,5441,2
1.0872914588487705,-1.992128810514378,-0.4764841949628424,-2.258811371568417,0.27383863292884325,-1.786993310429552,-1.9142412783900355,2.2167771886722702,-0.04489436438920742,0.8419699171971433,5209,2
2.4955039241168486,1.7799918515883342,0.005356526400117394,-0.40314486621537143,0.12952977711911115,-1.0319230755827575,-1.5926888371276269,-1.2853933696966335,0.0016504017042551248,0.37204262501287727,10673,3
1.2364546436482537,-2.1654373373987457,-1.0456632769837588,1.5528355101467652,0.649980661978275,-0.4846474540572923,-0.9438952692307576,0.20545235937846934,0.5495575836700956,-1.5183880328037949,5010,2
1.1620388732239495,1.4873985404905463,0.2346840741401284,-1.054055623392153,-3.254905041645599,1.1701152717707681,-0.08262547044732356,-1.9289059044243562,0.3485140374017974,0.8369228437756503,13549,3
-1.2918564402667714,-2.5092853366892003,-0.5349502359284872,-1.2292538138490396,2.5496318945461365,1.9456108471106919,-0.08518012712946395,-0.5923594859232265,-0.2162494030033332,-0.31862442594389445,4999,2
-0.4686316508414627,-2.5762922973212077,-0.3298037129188825,-0.340355008229871,0.6201294310682318,-0.6075048578908371,-1.3707385249385051,-1.1562199405311682,-0.6185172815698338,-1.0312727037638474,4221,2
5.57028969291682,-1.3765336798144272,-0.8674707222380078,2.3472429563133272,-0.44540956216313826,-0.5159487945227088,-1.2943538521783788,0.325684021364398,0.5819454178640957,-1.059782569598018,13872,4
-0.5726645167612934,1.225410741814618,0.312510142398645,-1.1019201815738908,-1.2391111172460132,-0.05968487335745489,-1.5422141890453882,-1.6266456956217081,-1.760650193459127,-1.5597416028175939,2042,2
-1.4562780304665228,-1.3996351046759332,9.687624797155891,1.5207195654745507,1.5480801207673967,2.4086659994622113,-0.4183222452422651,2.6312167807644564,0.638202356574021,-0.3883279530443973,2073,1
-3.241349234143303,0.7748399321994347,-0.5168679271771616,1.8363639942913619,-0.637973960243959,-0.6570937297999198,1.0582017784045412,0.2708753462782485,0.9037376940620834,0.3433087399089992,2956,1
-3.3891127823189384,0.6128528244893933,-0.9963625891061719,1.8479321576039707,0.26338830664819207,-0.13616859128501585,0.8981664485524159,0.34590654259694076,-1.9452676633938693,0.7643805720801312,2926,1
1.3471874122392955,1.328657449707402,-0.8265932830668372,2.6028142936393657,1.2099799088757222,-1.538084803371998,-0.27471622295162956,0.36026956396905363,1.6462775928811537,-1.3388998207600837,4809,2
-0.992856934976783,1.2487565223837662,0.24737831601687427,-1.0542978478418954,-2.2027899970795084,0.6434413650590972,1.042206454887271,1.9073402060157323,-0.6274475578720463,0.5997466221669736,5163,2
3.2455392458273566,-0.4548702584868676,7.366907434678372,0.6023555332553009,-0.995040856994782,5.220801365160887,-0.15627863389840418,-0.85225407825254,-0.3634188443998513,0.9100789138245978,18844,5
2.7824988400374284,1.7774313935004733,0.015712954407275753,-0.1300079241909225,-1.6551274966592113,2.047693822688312,1.6888625134512685,-1.5079068723667977,-0.0334691414102407,0.7006495037437003,18172,5
-0.5432759574183197,-4.02942136933555,-1.0806736816409817,1.8255712483544717,-0.8020539367039028,-0.7512597231111747,-0.26595445015076236,0.5648027142111117,0.5870600038952265,-0.4369886166538141,5744,2
-2.5359830657955977,0.9913375077226155,0.012344109351502468,-1.511144535606363,0.30067154649164474,-1.5499080902780704,-1.1788033801521483,-1.0622477951242355,0.8631767420241713,1.0728002810206942,2889,1
-3.4204580284613892,0.6445705636150446,-0.7666081449653958,1.6317347206783666,-0.18416921143964168,-0.40798612924018957,-1.919803726363857,-0.2729208702297978,-2.0796074174222103,-0.6870815967349723,2871,1
3.6171717656554088,2.079867786617476,-0.7898560016705459,2.2787532288937182,1.6753435147580666,2.0065163355760522,-1.5407969654549625,0.3152658037485626,0.521970705305401,-0.223402822630446,7484,3
-0.6609068278418752,1.2040686364764683,-0.9258983702984998,2.1735537421373237,2.5159209494803645,2.0389318952511473,0.9775216937613761,1.0497438271363915,-1.906564357737088,-0.6547005432394303,6074,2
2.515713625257265,-0.9273475222991631,6.556827601394657,3.4954431657144087,-1.473423402090321,0.9058956445698619,-0.38768570969402344,0.012552889386005352,0.5572156927472182,0.6329864466512803,17328,4
-2.1140088922458427,0.9190616854138556,-0.11320730241152412,-0.9117442978249759,0.8132115093145584,-1.7135500346663501,1.3028178290791126,-1.0399498253554964,-1.993224483784198,-0.44867207731810776,2774,1
-1.6610609440335267,1.1359159658629454,0.06500846888592775,-0.7901615837390964,-1.8603282750747263,0.6542907745477697,1.026562888075701,1.8257073914042097,0.9472994392010128,0.452349847015577,4505,2
0.08177648149185164,-2.4598053793152626,-0.984252663651304,1.4175731806431486,-1.107103434279442,-0.1147028876631622,1.4812419855628796,0.35270825816167006,-0.5654950676828514,-0.4368391394288222,7428,3
2.3726497326912894,1.080753293258094,-0.4113329199634312,2.448304555276725,-0.11238019792001211,-0.927031089049736,-2.416467523407983,-0.33722653640635986,-0.9877732360396329,0.6630707460168301,11631,3
1.3125806901981554,-2.382094971127015,-0.6972836917825475,-0.791978127758986,0.8941085989229703,-1.462555523294428,-0.2719942460157664,-1.3698775952376614,0.2118548263965788,1.5334748840948436,9738,3
-2.4365388805204633,1.229633969891451,-0.1255992047475563,-1.2892940450858807,1.0733123168279175,2.5254708187744126,0.9453299742748456,2.0836706543305117,-1.8694601392554828,-0.463169163567666,2835,1
5.44532664082013,-0.6423163425012437,0.126911253206749,-0.4392301459604447,0.7955408340569635,-1.306608423066924,1.3965493929240638,-0.7127939616756177,-0.3857998447587227,1.1974755498169185,16959,4
-0.4190863628334284,1.6366277384190668,-0.35526312426569956,-2.116105368841974,3.34138063019315,1.453251651227093,1.4327337362508277,3.0834696792602605,0.9674231322258308,-0.39817505913934165,2613,1
0.7125963217848634,-3.700200426673189,-0.6376131150733958,-1.5034631744973999,0.8315675448186072,-1.1440756015554598,0.02727894813176989,-0.9543457929077707,0.07516186310990401,-1.152803636409464,6146,2
-0.20005684616373207,1.4710826910846893,0.32475532587797507,-2.3843344802182447,-0.6364580234398136,1.0729182001048763,1.9185005228696324,-0.7098743704705446,2.216314544462965,-0.8337553567714562,4963,1
6.603371437398613,2.2060664652784485,-0.8096062385237265,2.8080109710299794,-0.0663809850274627,-1.2096707763890386,0.6722101229576022,0.6063197942626997,-1.0487067433127206,-0.9445913879647205,19537,5
1.3334221274350777,-2.2157473595599027,-0.6740049184238438,0.06373609219629943,0.8932336469229998,-0.023949820056636394,1.800815350366636,-0.5411816335006007,-0.19961728227727718,-0.8152258920541586,6172,2
-1.6040144091291315,1.0098047191478083,-0.3117180929773508,0.24612060817359832,1.3869337343661192,-0.33992305354597047,-0.10060274278684894,-1.1111625381770316,1.319195623232503,-0.12251833607599633,2368,1
6.5794034937902195,2.524099726469137,-0.13879914632087764,0.012158794527740543,0.7539460336569088,-1.6442208831536085,-1.0798859127746365,-1.412983789946439,0.9566262816590861,-0.9060042411845068,10312,3
-3.2492469780325672,-3.9848403196151754,-1.1968716137120505,1.5394522452567139,0.5007766993681312,0.5051415664192123,-0.7756544410339832,0.26051558694230825,0.12103567256615304,2.4425719507406667,1675,1
-2.807181349528837,0.7201899104362578,-0.0604452899095983,-0.8455181159343901,0.7866739016722377,-1.7601437698508866,-0.03848257645534737,-1.5170754644528421,-0.7264079378643763,0.6612073766504204,2523,1
2.7360744456802544,1.8320512678832708,-0.21789776295827196,0.036917383717718966,1.007444850578357,-1.046181692757294,-0.9185907192122055,-1.6188373101454154,0.6270682340126,-0.4752694594639817,6567,2
-1.2155174505570132,1.2226241623293361,-0.43727646362742406,1.5793185043638238,-1.502912739910441,0.1898999075968156,-1.3528274752335192,-0.5990708276379645,2.0865053475484965,-0.8622515561859265,4739,1
0.6670515012085372,-3.669896323855186,-0.9327668114870417,1.3176982345230435,-2.37378532802156,0.6250246090930419,-0.2866779800834961,-0.2389891539745383,0.4258430879803085,-0.7021719885629998,9208,3
-0.6585930967557224,-2.6973441445665607,-0.39606778458462005,-0.8454413512388221,-0.6895240997487025,-0.28630202714152087,1.6202965768151492,-0.8300492448334081,-0.24063364641823148,0.31612371859650473,4559,2
1.260449539281723,-2.0681640656313043,-0.4189497535401137,-0.9500250221096369,-0.722722645982458,-0.7049525653878188,1.154823053910201,2.217385020853873,-0.01275275664833168,0.3081764078156672,8189,3
-0.21304187839242708,-0.7239599804788585,5.62123560441174,0.5064345200000834,4.625471210534189,0.8731464323386273,1.0879740231739645,0.1378799269311756,-0.344391847700208,0.2960412337104148,2942,1
-1.1557996154729855,1.511451615605922,0.4117778127576088,-1.845222784641824,0.4441864358926453,2.473308198170522,-1.5762410417498995,2.0790987265516687,0.048781465875212336,0.08066805862169917,4941,2
0.21827819190741377,1.1902126266610942,-0.4676327260374652,2.130353611037507,-1.643647520557444,1.2839716749853614,1.4863228888840405,0.32054674315190884,-1.0137212561848357,1.1238580281462571,10650,3
2.9007193382215757,-1.9724973558396082,-0.4527986313738281,-0.44441621184858116,0.5974351992725053,-0.9044684170445437,1.6037199782597786,-0.5041606580792812,0.16993014407595006,-0.01974463894058069,5902,2
-0.8581286841206412,-2.668190250406064,-0.49690855151817287,-0.3255850427419422,0.4732920659968575,0.4260139512332073,1.3459000400029202,-0.7472937185370351,-0.8459833193259387,-0.6596857565064433,8639,2
0.7626998882639993,-1.2213169760356655,9.36023677852819,1.934033928082745,2.6727196222235,-0.8990080409966799,0.4630496636063343,-0.33998659485609345,1.1033098771912793,-0.36785070734845926,6347,2
-1.5192042582986525,1.2308002330830603,-0.5735386513201092,1.343101768320187,1.4120429557426784,2.6166723900929334,-1.9673642767710597,0.08548738498656477,-1.4352278786086108,-1.5852857624821266,4200,1
